679630580	85641052	25	12	83	10109	735209	4	28806	908	1809590115	573707490	709742743	573711296	29981036	80573711	1749481095	745958926	1809320512	1027998347	1809001617	1809001616									
85653705	85641078	6	10	75	10109	735182	5	27075	830	27991874	709742743	29986510	573711296	573725136	573725191	1749481095	1749481096	1809320509	28025363											
85653842	834545571	56	6	58	10109	735252	5	27702	480	709742743	709742732	80573711	1749481096	745958926	1758074212															
842014051	85641052	16	11	86	10109	735196	5	28295	831	769200909	1809590115	28026958	573711293	709742731	573725135	811547831	749481095	1749481096	1758074212	1809001616										
730670216	85641144	3	9	70	10109	735179	2	27047	746	1573721926	28026959	573711294	573711296	709742732	732651065	749481095	1749481096	1027997792												
679630459	85641078	4	11	84	10109	735180	3	26871	1027	1573712324	1573721927	28026958	573711294	573711295	573711296	811382728	1749481095	1749481096	1809320508	28025363										
574086046	85650294	12	5	24	10109	735192	1	31101	240	573710797	709742735	573710802	29976982	29976987																
85641355	85590225	30	7	55	10115	735216	4	30173	600	29989689	811382725	573710797	573710800	29989693	29977503	767379098														
85646303	731104146	15	10	83	10115	735195	4	30590	720	29974513	749393973	29989689	29981037	573710799	29989693	573710802	29976982	29977503	573724516											
679628712	706004127	21	12	111	10115	735203	5	30610	1289	573711291	573711294	28026962	709816948	29981781	708315190	80573709	27997069	1798007963	708315186	29974279	708315182									
87285092	85650099	4	8	72	10115	735180	3	31168	480	746156501	28027864	29989689	29981037	573710797	709742735	29976976	27991246													
85641355	731104918	22	7	47	10117	735206	1	30968	421	29989689	29981037	573710798	709742735	29976982	29976987	573725038														
85641144	730671946	13	8	69	10117	735193	2	28292	660	27997792	820245654	28026073	27994018	573710799	29989693	709742737	573721963													
85646022	574085942	6	9	92	10119	735182	5	29530	660	716693005	80554581	766798418	709816949	80552331	573710797	709742735	709742737	80573702												
87292083	85641171	28	10	58	10119	735214	2	27151	749	573711292	709742743	573711293	573711296	709742731	709742732	573725079	749481095	1749481096	745958926											
85646044	85653109	36	8	79	10124	735224	5	31917	488	1027997635	1746221249	749393973	573725133	29981037	573710798	709742735	573710801													
85646571	871944137	27	11	75	10126	735213	1	27453	899	27996766	820232834	29986277	29981779	28020730	27993319	573710799	29989693	29976982	29977503	811387931										
731105033	85653660	53	5	29	10129	735249	2	30508	240	573725134	29981037	573710797	709742734	27991930																
828657355	731104146	13	8	94	10129	735193	2	30750	781	749385105	749366568	811547829	29986525	29989693	27991246	28025066	573724516													
870528620	85590225	35	10	100	10130	735223	4	30239	899	809147543	29981069	573710791	811382726	573710797	709742734	709742737	29976982	29977503	767379098											
85645984	574085940	12	5	77	10130	735192	1	29037	589	797914436	716693020	29989689	709742734	80573701																
